chapterIndex	verseIndex	wordIndex	lb
15	19	6	وَأَنْبَتْنَا
15	19	7	فِيهَا
15	19	8	مِنْ
15	19	9	كُلِّ
15	2	1	رُبَمَا
15	2	2	يَوَدُّ
15	2	3	الَّذِينَ
15	2	4	كَفَرُوا
15	2	5	لَوْ
15	2	6	كَانُوا
15	2	7	مُسْلِمِينَ
15	20	1	وَجَعَلْنَا
15	20	2	لَكُمْ
15	20	3	فِيهَا
15	20	4	مَعَايِشَ
15	20	5	وَمَنْ
15	20	6	لَسْتُمْ
15	20	7	لَهُ
15	20	8	بِرَازِقِينَ
15	21	1	وَإِنْ
15	21	10	بِقَدَرٍ
15	21	11	مَعْلُومٍ
15	21	2	مِنْ
15	21	3	شَيْءٍ
15	21	4	إِلَّا
15	21	5	عِنْدَنَا
15	21	6	خَزَائِنُهُ
15	21	7	وَمَا
15	21	8	نُنَزِّلُهُ
15	21	9	إِلَّا
15	22	1	وَأَرْسَلْنَا
15	22	10	أَنْتُمْ
15	22	11	لَهُ
15	22	12	بِخَازِنِينَ
15	22	2	الرِّيَاحَ
15	22	3	لَوَاقِحَ
15	22	4	فَأَنْزَلْنَا
15	22	5	مِنَ
15	22	6	السَّمَاءِ
15	22	7	مَاءً
15	22	8	فَأَسْقَيْنَاكُمُوهُ
15	22	9	وَمَا
15	23	1	وَإِنَّا
15	23	2	لَنَحْنُ
15	23	3	نُحْيِي
15	23	4	وَنُمِيتُ
15	23	5	وَنَحْنُ
15	23	6	الْوَارِثُونَ
15	24	1	وَلَقَدْ
15	24	2	عَلِمْنَا
15	24	3	الْمُسْتَقْدِمِينَ
15	24	4	مِنْكُمْ
15	24	5	وَلَقَدْ
15	24	6	عَلِمْنَا
15	24	7	الْمُسْتَأْخِرِينَ
15	25	1	وَإِنَّ
15	25	2	رَبَّكَ
15	25	3	هُوَ
15	25	4	يَحْشُرُهُمْ
15	25	5	إِنَّهُ
15	25	6	حَكِيمٌ
15	25	7	عَلِيمٌ
15	26	1	وَلَقَدْ
15	26	2	خَلَقْنَا
15	26	3	الْإِنْسَانَ
15	26	4	مِنْ
15	26	5	صَلْصَالٍ
15	26	6	مِنْ
15	26	7	حَمَإٍ
15	26	8	مَسْنُونٍ
15	27	1	وَالْجَانَّ
15	27	2	خَلَقْنَاهُ
15	27	3	مِنْ
15	27	4	قَبْلُ
15	27	5	مِنْ
15	27	6	نَارِ
15	27	7	السَّمُومِ
15	28	1	وَإِذْ
15	28	10	مِنْ
15	28	11	حَمَإٍ
15	28	12	مَسْنُونٍ
15	28	2	قَالَ
15	28	3	رَبُّكَ
15	28	4	لِلْمَلَائِكَةِ
15	28	5	إِنِّي
15	28	6	خَالِقٌ
15	28	7	بَشَرًا
15	28	8	مِنْ
15	28	9	صَلْصَالٍ
15	29	1	فَإِذَا
15	29	2	سَوَّيْتُهُ
15	29	3	وَنَفَخْتُ
15	29	4	فِيهِ
15	29	5	مِنْ
15	29	6	رُوحِي
15	29	7	فَقَعُوا
15	29	8	لَهُ
15	29	9	سَاجِدِينَ
15	3	1	ذَرْهُمْ
15	3	2	يَأْكُلُوا
15	3	3	وَيَتَمَتَّعُوا
15	3	4	وَيُلْهِهِمُ
15	3	5	الْأَمَلُ
15	3	6	فَسَوْفَ
15	3	7	يَعْلَمُونَ
15	30	1	فَسَجَدَ
15	30	2	الْمَلَائِكَةُ
15	30	3	كُلُّهُمْ
15	30	4	أَجْمَعُونَ
15	31	1	إِلَّا
15	31	2	إِبْلِيسَ
15	31	3	أَبَىٰ
15	31	4	أَنْ
15	31	5	يَكُونَ
15	31	6	مَعَ
15	31	7	السَّاجِدِينَ
15	32	1	قَالَ
15	32	2	يَا
15	32	3	إِبْلِيسُ
15	32	4	مَا
15	32	5	لَكَ
15	32	6	أَلَّا
15	32	7	تَكُونَ
15	32	8	مَعَ
15	32	9	السَّاجِدِينَ
15	33	1	قَالَ
15	33	10	حَمَإٍ
15	33	11	مَسْنُونٍ
15	33	2	لَمْ
15	33	3	أَكُنْ
15	33	4	لِأَسْجُدَ
15	33	5	لِبَشَرٍ
15	33	6	خَلَقْتَهُ
15	33	7	مِنْ
15	33	8	صَلْصَالٍ
15	33	9	مِنْ
15	34	1	قَالَ
15	34	2	فَاخْرُجْ
15	34	3	مِنْهَا
15	34	4	فَإِنَّكَ
15	34	5	رَجِيمٌ
15	35	1	وَإِنَّ
15	35	2	عَلَيْكَ
15	35	3	اللَّعْنَةَ
15	35	4	إِلَىٰ
15	35	5	يَوْمِ
15	35	6	الدِّينِ
15	36	1	قَالَ
15	36	2	رَبِّ
15	36	3	فَأَنْظِرْنِي
15	36	4	إِلَىٰ
15	36	5	يَوْمِ
15	36	6	يُبْعَثُونَ
15	37	1	قَالَ
15	37	2	فَإِنَّكَ
15	37	3	مِنَ
15	37	4	الْمُنْظَرِينَ
15	38	1	إِلَىٰ
15	38	2	يَوْمِ
15	38	3	الْوَقْتِ
15	38	4	الْمَعْلُومِ
15	39	1	قَالَ
15	39	10	أَجْمَعِينَ
15	39	2	رَبِّ
15	39	3	بِمَا
15	39	4	أَغْوَيْتَنِي
15	39	5	لَأُزَيِّنَنَّ
15	39	6	لَهُمْ
15	39	7	فِي
15	39	8	الْأَرْضِ
15	39	9	وَلَأُغْوِيَنَّهُمْ
15	4	1	وَمَا
15	4	2	أَهْلَكْنَا
15	4	3	مِنْ
15	4	4	قَرْيَةٍ
15	4	5	إِلَّا
15	4	6	وَلَهَا
15	4	7	كِتَابٌ
15	4	8	مَعْلُومٌ
15	40	1	إِلَّا
15	40	2	عِبَادَكَ
15	40	3	مِنْهُمُ
15	40	4	الْمُخْلَصِينَ
15	41	1	قَالَ
15	41	2	هَٰذَا
15	41	3	صِرَاطٌ
15	41	4	عَلَيَّ
15	41	5	مُسْتَقِيمٌ
15	42	1	إِنَّ
15	42	10	مِنَ
15	42	11	الْغَاوِينَ
15	42	2	عِبَادِي
15	42	3	لَيْسَ
15	42	4	لَكَ
15	42	5	عَلَيْهِمْ
15	42	6	سُلْطَانٌ
15	42	7	إِلَّا
15	42	8	مَنِ
15	42	9	اتَّبَعَكَ
15	43	1	وَإِنَّ
15	43	2	جَهَنَّمَ
15	43	3	لَمَوْعِدُهُمْ
15	43	4	أَجْمَعِينَ
15	44	1	لَهَا
15	44	2	سَبْعَةُ
15	44	3	أَبْوَابٍ
15	44	4	لِكُلِّ
15	44	5	بَابٍ
15	44	6	مِنْهُمْ
15	44	7	جُزْءٌ
15	44	8	مَقْسُومٌ
15	45	1	إِنَّ
15	45	2	الْمُتَّقِينَ
15	45	3	فِي
15	45	4	جَنَّاتٍ
15	45	5	وَعُيُونٍ
15	46	1	ادْخُلُوهَا
15	46	2	بِسَلَامٍ
15	46	3	آمِنِينَ
15	47	1	وَنَزَعْنَا
15	47	10	مُتَقَابِلِينَ
15	47	2	مَا
15	47	3	فِي
15	47	4	صُدُورِهِمْ
15	47	5	مِنْ
15	47	6	غِلٍّ
15	47	7	إِخْوَانًا
15	47	8	عَلَىٰ
15	47	9	سُرُرٍ
15	48	1	لَا
15	48	2	يَمَسُّهُمْ
15	48	3	فِيهَا
15	48	4	نَصَبٌ
15	48	5	وَمَا
15	48	6	هُمْ
15	48	7	مِنْهَا
15	48	8	بِمُخْرَجِينَ
15	49	1	نَبِّئْ
15	49	2	عِبَادِي
15	49	3	أَنِّي
15	49	4	أَنَا
15	49	5	الْغَفُورُ
15	49	6	الرَّحِيمُ
15	5	1	مَا
15	5	2	تَسْبِقُ
15	5	3	مِنْ
15	5	4	أُمَّةٍ
15	5	5	أَجَلَهَا
15	5	6	وَمَا
15	5	7	يَسْتَأْخِرُونَ
15	50	1	وَأَنَّ
15	50	2	عَذَابِي
15	50	3	هُوَ
15	50	4	الْعَذَابُ
15	50	5	الْأَلِيمُ
15	51	1	وَنَبِّئْهُمْ
15	51	2	عَنْ
15	51	3	ضَيْفِ
15	51	4	إِبْرَاهِيمَ
15	52	1	إِذْ
15	52	2	دَخَلُوا
15	52	3	عَلَيْهِ
15	52	4	فَقَالُوا
15	52	5	سَلَامًا
15	52	6	قَالَ
15	52	7	إِنَّا
15	52	8	مِنْكُمْ
15	52	9	وَجِلُونَ
15	53	1	قَالُوا
15	53	2	لَا
15	53	3	تَوْجَلْ
15	53	4	إِنَّا
15	53	5	نُبَشِّرُكَ
15	53	6	بِغُلَامٍ
15	53	7	عَلِيمٍ
15	54	1	قَالَ
15	54	2	أَبَشَّرْتُمُونِي
15	54	3	عَلَىٰ
15	54	4	أَنْ
15	54	5	مَسَّنِيَ
15	54	6	الْكِبَرُ
15	54	7	فَبِمَ
15	54	8	تُبَشِّرُونَ
15	55	1	قَالُوا
15	55	2	بَشَّرْنَاكَ
15	55	3	بِالْحَقِّ
15	55	4	فَلَا
15	55	5	تَكُنْ
15	55	6	مِنَ
15	55	7	الْقَانِطِينَ
15	56	1	قَالَ
15	56	2	وَمَنْ
15	56	3	يَقْنَطُ
15	56	4	مِنْ
15	56	5	رَحْمَةِ
15	56	6	رَبِّهِ
15	56	7	إِلَّا
15	56	8	الضَّالُّونَ
15	57	1	قَالَ
15	57	2	فَمَا
15	57	3	خَطْبُكُمْ
15	57	4	أَيُّهَا
15	57	5	الْمُرْسَلُونَ
15	58	1	قَالُوا
15	58	2	إِنَّا
15	58	3	أُرْسِلْنَا
15	58	4	إِلَىٰ
15	58	5	قَوْمٍ
15	58	6	مُجْرِمِينَ
15	59	1	إِلَّا
15	59	2	آلَ
15	59	3	لُوطٍ
15	59	4	إِنَّا
15	59	5	لَمُنَجُّوهُمْ
15	59	6	أَجْمَعِينَ
15	6	1	وَقَالُوا
15	6	2	يَا
15	6	3	أَيُّهَا
15	6	4	الَّذِي
15	6	5	نُزِّلَ
15	6	6	عَلَيْهِ
15	6	7	الذِّكْرُ
15	6	8	إِنَّكَ
15	6	9	لَمَجْنُونٌ
15	60	1	إِلَّا
15	60	2	امْرَأَتَهُ
15	60	3	قَدَّرْنَا
15	60	4	إِنَّهَا
15	60	5	لَمِنَ
15	60	6	الْغَابِرِينَ
15	61	1	فَلَمَّا
15	61	2	جَاءَ
15	61	3	آلَ
15	61	4	لُوطٍ
15	61	5	الْمُرْسَلُونَ
15	62	1	قَالَ
15	62	2	إِنَّكُمْ
15	62	3	قَوْمٌ
15	62	4	مُنْكَرُونَ
15	63	1	قَالُوا
15	63	2	بَلْ
15	63	3	جِئْنَاكَ
15	63	4	بِمَا
15	63	5	كَانُوا
15	63	6	فِيهِ
15	63	7	يَمْتَرُونَ
15	64	1	وَأَتَيْنَاكَ
15	64	2	بِالْحَقِّ
15	64	3	وَإِنَّا
15	64	4	لَصَادِقُونَ
15	65	1	فَأَسْرِ
15	65	10	مِنْكُمْ
15	65	11	أَحَدٌ
15	65	12	وَامْضُوا
15	65	13	حَيْثُ
15	65	14	تُؤْمَرُونَ
15	65	2	بِأَهْلِكَ
15	65	3	بِقِطْعٍ
15	65	4	مِنَ
15	65	5	اللَّيْلِ
15	65	6	وَاتَّبِعْ
15	65	7	أَدْبَارَهُمْ
15	65	8	وَلَا
15	65	9	يَلْتَفِتْ
15	66	1	وَقَضَيْنَا
15	66	2	إِلَيْهِ
15	66	3	ذَٰلِكَ
15	66	4	الْأَمْرَ
15	66	5	أَنَّ
15	66	6	دَابِرَ
15	66	7	هَٰؤُلَاءِ
15	66	8	مَقْطُوعٌ
15	66	9	مُصْبِحِينَ
15	67	1	وَجَاءَ
15	67	2	أَهْلُ
15	67	3	الْمَدِينَةِ
15	67	4	يَسْتَبْشِرُونَ
15	68	1	قَالَ
15	68	2	إِنَّ
15	68	3	هَٰؤُلَاءِ
15	68	4	ضَيْفِي
15	68	5	فَلَا
15	68	6	تَفْضَحُونِ
15	69	1	وَاتَّقُوا
15	69	2	اللَّهَ
15	69	3	وَلَا
15	69	4	تُخْزُونِ
15	7	1	لَوْ
15	7	2	مَا
15	7	3	تَأْتِينَا
15	7	4	بِالْمَلَائِكَةِ
15	7	5	إِنْ
15	7	6	كُنْتَ
15	7	7	مِنَ
15	7	8	الصَّادِقِينَ
15	70	1	قَالُوا
15	70	2	أَوَلَمْ
15	70	3	نَنْهَكَ
15	70	4	عَنِ
15	70	5	الْعَالَمِينَ
15	71	1	قَالَ
15	71	2	هَٰؤُلَاءِ
15	71	3	بَنَاتِي
15	71	4	إِنْ
15	71	5	كُنْتُمْ
15	71	6	فَاعِلِينَ
15	72	1	لَعَمْرُكَ
15	72	2	إِنَّهُمْ
15	72	3	لَفِي
15	72	4	سَكْرَتِهِمْ
15	72	5	يَعْمَهُونَ
15	73	1	فَأَخَذَتْهُمُ
15	73	2	الصَّيْحَةُ
15	73	3	مُشْرِقِينَ
15	74	1	فَجَعَلْنَا
15	74	2	عَالِيَهَا
15	74	3	سَافِلَهَا
15	74	4	وَأَمْطَرْنَا
15	74	5	عَلَيْهِمْ
15	74	6	حِجَارَةً
15	74	7	مِنْ
15	74	8	سِجِّيلٍ
15	75	1	إِنَّ
15	75	2	فِي
15	75	3	ذَٰلِكَ
15	75	4	لَآيَاتٍ
15	75	5	لِلْمُتَوَسِّمِينَ
15	76	1	وَإِنَّهَا
15	76	2	لَبِسَبِيلٍ
15	76	3	مُقِيمٍ
15	77	1	إِنَّ
15	77	2	فِي
15	77	3	ذَٰلِكَ
15	77	4	لَآيَةً
15	77	5	لِلْمُؤْمِنِينَ
15	78	1	وَإِنْ
15	78	2	كَانَ
15	78	3	أَصْحَابُ
15	78	4	الْأَيْكَةِ
15	78	5	لَظَالِمِينَ
15	79	1	فَانْتَقَمْنَا
15	79	2	مِنْهُمْ
15	79	3	وَإِنَّهُمَا
15	79	4	لَبِإِمَامٍ
15	79	5	مُبِينٍ
15	8	1	مَا
15	8	2	نُنَزِّلُ
15	8	3	الْمَلَائِكَةَ
15	8	4	إِلَّا
15	8	5	بِالْحَقِّ
15	8	6	وَمَا
15	8	7	كَانُوا
15	8	8	إِذًا
15	8	9	مُنْظَرِينَ
15	80	1	وَلَقَدْ
15	80	2	كَذَّبَ
15	80	3	أَصْحَابُ
15	80	4	الْحِجْرِ
15	80	5	الْمُرْسَلِينَ
15	81	1	وَآتَيْنَاهُمْ
15	81	2	آيَاتِنَا
15	81	3	فَكَانُوا
15	81	4	عَنْهَا
15	81	5	مُعْرِضِينَ
15	82	1	وَكَانُوا
15	82	2	يَنْحِتُونَ
15	82	3	مِنَ
15	82	4	الْجِبَالِ
15	82	5	بُيُوتًا
15	82	6	آمِنِينَ
15	83	1	فَأَخَذَتْهُمُ
15	83	2	الصَّيْحَةُ
15	83	3	مُصْبِحِينَ
15	84	1	فَمَا
15	84	2	أَغْنَىٰ
15	84	3	عَنْهُمْ
15	84	4	مَا
15	84	5	كَانُوا
15	84	6	يَكْسِبُونَ
15	85	1	وَمَا
15	85	10	السَّاعَةَ
15	85	11	لَآتِيَةٌ
15	85	12	فَاصْفَحِ
15	85	13	الصَّفْحَ
15	85	14	الْجَمِيلَ
15	85	2	خَلَقْنَا
15	85	3	السَّمَاوَاتِ
15	85	4	وَالْأَرْضَ
15	85	5	وَمَا
15	85	6	بَيْنَهُمَا
15	85	7	إِلَّا
15	85	8	بِالْحَقِّ
15	85	9	وَإِنَّ
15	86	1	إِنَّ
15	86	2	رَبَّكَ
15	86	3	هُوَ
15	86	4	الْخَلَّاقُ
15	86	5	الْعَلِيمُ
15	87	1	وَلَقَدْ
15	87	2	آتَيْنَاكَ
15	87	3	سَبْعًا
15	87	4	مِنَ
15	87	5	الْمَثَانِي
15	87	6	وَالْقُرْآنَ
15	87	7	الْعَظِيمَ
15	88	1	لَا
15	88	10	وَلَا
15	88	11	تَحْزَنْ
15	88	12	عَلَيْهِمْ
15	88	13	وَاخْفِضْ
15	88	14	جَنَاحَكَ
15	88	15	لِلْمُؤْمِنِينَ
15	88	2	تَمُدَّنَّ
15	88	3	عَيْنَيْكَ
15	88	4	إِلَىٰ
15	88	5	مَا
15	88	6	مَتَّعْنَا
15	88	7	بِهِ
15	88	8	أَزْوَاجًا
15	88	9	مِنْهُمْ
15	89	1	وَقُلْ
15	89	2	إِنِّي
15	89	3	أَنَا
15	89	4	النَّذِيرُ
15	89	5	الْمُبِينُ
15	9	1	إِنَّا
15	9	2	نَحْنُ
15	9	3	نَزَّلْنَا
15	9	4	الذِّكْرَ
15	9	5	وَإِنَّا
15	9	6	لَهُ
15	9	7	لَحَافِظُونَ
15	90	1	كَمَا
15	90	2	أَنْزَلْنَا
15	90	3	عَلَى
15	90	4	الْمُقْتَسِمِينَ
15	91	1	الَّذِينَ
15	91	2	جَعَلُوا
15	91	3	الْقُرْآنَ
15	91	4	عِضِينَ
15	92	1	فَوَرَبِّكَ
15	92	2	لَنَسْأَلَنَّهُمْ
15	92	3	أَجْمَعِينَ
15	93	1	عَمَّا
15	93	2	كَانُوا
15	93	3	يَعْمَلُونَ
15	94	1	فَاصْدَعْ
15	94	2	بِمَا
15	94	3	تُؤْمَرُ
15	94	4	وَأَعْرِضْ
15	94	5	عَنِ
15	94	6	الْمُشْرِكِينَ
15	95	1	إِنَّا
15	95	2	كَفَيْنَاكَ
15	95	3	الْمُسْتَهْزِئِينَ
15	96	1	الَّذِينَ
15	96	2	يَجْعَلُونَ
15	96	3	مَعَ
15	96	4	اللَّهِ
15	96	5	إِلَٰهًا
15	96	6	آخَرَ
15	96	7	فَسَوْفَ
15	96	8	يَعْلَمُونَ
15	97	1	وَلَقَدْ
15	97	2	نَعْلَمُ
15	97	3	أَنَّكَ
15	97	4	يَضِيقُ
15	97	5	صَدْرُكَ
15	97	6	بِمَا
15	97	7	يَقُولُونَ
15	98	1	فَسَبِّحْ
15	98	2	بِحَمْدِ
15	98	3	رَبِّكَ
15	98	4	وَكُنْ
15	98	5	مِنَ
15	98	6	السَّاجِدِينَ
15	99	1	وَاعْبُدْ
15	99	2	رَبَّكَ
15	99	3	حَتَّىٰ
15	99	4	يَأْتِيَكَ
15	99	5	الْيَقِينُ
16	1	1	أَتَىٰ
16	1	2	أَمْرُ
16	1	3	اللَّهِ
16	1	4	فَلَا
16	1	5	تَسْتَعْجِلُوهُ
16	1	6	سُبْحَانَهُ
16	1	7	وَتَعَالَىٰ
16	1	8	عَمَّا
16	1	9	يُشْرِكُونَ
16	10	1	هُوَ
16	10	10	وَمِنْهُ
16	10	11	شَجَرٌ
16	10	12	فِيهِ
16	10	13	تُسِيمُونَ
16	10	2	الَّذِي
16	10	3	أَنْزَلَ
16	10	4	مِنَ
16	10	5	السَّمَاءِ
16	10	6	مَاءً
16	10	7	لَكُمْ
16	10	8	مِنْهُ
16	10	9	شَرَابٌ
16	100	1	إِنَّمَا
16	100	2	سُلْطَانُهُ
16	100	3	عَلَى
16	100	4	الَّذِينَ
16	100	5	يَتَوَلَّوْنَهُ
16	100	6	وَالَّذِينَ
16	100	7	هُمْ
16	100	8	بِهِ
16	100	9	مُشْرِكُونَ
16	101	1	وَإِذَا
16	101	10	قَالُوا
16	101	11	إِنَّمَا
16	101	12	أَنْتَ
16	101	13	مُفْتَرٍ
16	101	14	بَلْ
16	101	15	أَكْثَرُهُمْ
16	101	16	لَا
16	101	17	يَعْلَمُونَ
16	101	2	بَدَّلْنَا
16	101	3	آيَةً
16	101	4	مَكَانَ
16	101	5	آيَةٍ
16	101	6	وَاللَّهُ
16	101	7	أَعْلَمُ
16	101	8	بِمَا
16	101	9	يُنَزِّلُ
16	102	1	قُلْ
16	102	10	آمَنُوا
16	102	11	وَهُدًى
16	102	12	وَبُشْرَىٰ
16	102	13	لِلْمُسْلِمِينَ
16	102	2	نَزَّلَهُ
16	102	3	رُوحُ
16	102	4	الْقُدُسِ
16	102	5	مِنْ
16	102	6	رَبِّكَ
16	102	7	بِالْحَقِّ
16	102	8	لِيُثَبِّتَ
16	102	9	الَّذِينَ
16	103	1	وَلَقَدْ
16	103	10	يُلْحِدُونَ
16	103	11	إِلَيْهِ
16	103	12	أَعْجَمِيٌّ
16	103	13	وَهَٰذَا
16	103	14	لِسَانٌ
16	103	15	عَرَبِيٌّ
16	103	16	مُبِينٌ
16	103	2	نَعْلَمُ
16	103	3	أَنَّهُمْ
16	103	4	يَقُولُونَ
16	103	5	إِنَّمَا
16	103	6	يُعَلِّمُهُ
16	103	7	بَشَرٌ
16	103	8	لِسَانُ
16	103	9	الَّذِي
16	104	1	إِنَّ
16	104	10	وَلَهُمْ
16	104	11	عَذَابٌ
16	104	12	أَلِيمٌ
16	104	2	الَّذِينَ
16	104	3	لَا
16	104	4	يُؤْمِنُونَ
16	104	5	بِآيَاتِ
16	104	6	اللَّهِ
16	104	7	لَا
16	104	8	يَهْدِيهِمُ
16	104	9	اللَّهُ
16	105	1	إِنَّمَا
16	105	10	هُمُ
16	105	11	الْكَاذِبُونَ
16	105	2	يَفْتَرِي
16	105	3	الْكَذِبَ
16	105	4	الَّذِينَ
16	105	5	لَا
16	105	6	يُؤْمِنُونَ
16	105	7	بِآيَاتِ
16	105	8	اللَّهِ
16	105	9	وَأُولَٰئِكَ
16	106	1	مَنْ
16	106	10	وَقَلْبُهُ
16	106	11	مُطْمَئِنٌّ
16	106	12	بِالْإِيمَانِ
16	106	13	وَلَٰكِنْ
16	106	14	مَنْ
16	106	15	شَرَحَ
16	106	16	بِالْكُفْرِ
16	106	17	صَدْرًا
16	106	18	فَعَلَيْهِمْ
16	106	19	غَضَبٌ
16	106	2	كَفَرَ
16	106	20	مِنَ
16	106	21	اللَّهِ
16	106	22	وَلَهُمْ
16	106	23	عَذَابٌ
16	106	24	عَظِيمٌ
16	106	3	بِاللَّهِ
16	106	4	مِنْ
16	106	5	بَعْدِ
16	106	6	إِيمَانِهِ
16	106	7	إِلَّا
16	106	8	مَنْ
16	106	9	أُكْرِهَ
16	107	1	ذَٰلِكَ
16	107	10	لَا
16	107	11	يَهْدِي
16	107	12	الْقَوْمَ
16	107	13	الْكَافِرِينَ
16	107	2	بِأَنَّهُمُ
16	107	3	اسْتَحَبُّوا
16	107	4	الْحَيَاةَ
16	107	5	الدُّنْيَا
16	107	6	عَلَى
16	107	7	الْآخِرَةِ
16	107	8	وَأَنَّ
16	107	9	اللَّهَ
16	108	1	أُولَٰئِكَ
16	108	10	هُمُ
16	108	11	الْغَافِلُونَ
16	108	2	الَّذِينَ
16	108	3	طَبَعَ
16	108	4	اللَّهُ
16	108	5	عَلَىٰ
16	108	6	قُلُوبِهِمْ
16	108	7	وَسَمْعِهِمْ
16	108	8	وَأَبْصَارِهِمْ
16	108	9	وَأُولَٰئِكَ
16	109	1	لَا
16	109	2	جَرَمَ
16	109	3	أَنَّهُمْ
16	109	4	فِي
16	109	5	الْآخِرَةِ
16	109	6	هُمُ
16	109	7	الْخَاسِرُونَ
16	11	1	يُنْبِتُ
16	11	10	الثَّمَرَاتِ
16	11	11	إِنَّ
16	11	12	فِي
16	11	13	ذَٰلِكَ
16	11	14	لَآيَةً
16	11	15	لِقَوْمٍ
16	11	16	يَتَفَكَّرُونَ
16	11	2	لَكُمْ
16	11	3	بِهِ
16	11	4	الزَّرْعَ
16	11	5	وَالزَّيْتُونَ
16	11	6	وَالنَّخِيلَ
16	11	7	وَالْأَعْنَابَ
16	11	8	وَمِنْ
16	11	9	كُلِّ
16	110	1	ثُمَّ
16	110	10	ثُمَّ
16	110	11	جَاهَدُوا
16	110	12	وَصَبَرُوا
16	110	13	إِنَّ
16	110	14	رَبَّكَ
16	110	15	مِنْ
16	110	16	بَعْدِهَا
16	110	17	لَغَفُورٌ
16	110	18	رَحِيمٌ
16	110	2	إِنَّ
16	110	3	رَبَّكَ
16	110	4	لِلَّذِينَ
16	110	5	هَاجَرُوا
16	110	6	مِنْ
16	110	7	بَعْدِ
16	110	8	مَا
16	110	9	فُتِنُوا
16	111	1	يَوْمَ
16	111	10	نَفْسٍ
16	111	11	مَا
16	111	12	عَمِلَتْ
16	111	13	وَهُمْ
16	111	14	لَا
16	111	15	يُظْلَمُونَ
16	111	2	تَأْتِي
16	111	3	كُلُّ
16	111	4	نَفْسٍ
16	111	5	تُجَادِلُ
16	111	6	عَنْ
16	111	7	نَفْسِهَا
16	111	8	وَتُوَفَّىٰ
16	111	9	كُلُّ
16	112	1	وَضَرَبَ
16	112	10	رَغَدًا
16	112	11	مِنْ
16	112	12	كُلِّ
16	112	13	مَكَانٍ
16	112	14	فَكَفَرَتْ
16	112	15	بِأَنْعُمِ
16	112	16	اللَّهِ
16	112	17	فَأَذَاقَهَا
16	112	18	اللَّهُ
16	112	19	لِبَاسَ
16	112	2	اللَّهُ
16	112	20	الْجُوعِ
16	112	21	وَالْخَوْفِ
16	112	22	بِمَا
16	112	23	كَانُوا
16	112	24	يَصْنَعُونَ
16	112	3	مَثَلًا
16	112	4	قَرْيَةً
16	112	5	كَانَتْ
16	112	6	آمِنَةً
16	112	7	مُطْمَئِنَّةً
16	112	8	يَأْتِيهَا
16	112	9	رِزْقُهَا
16	113	1	وَلَقَدْ
16	113	2	جَاءَهُمْ
16	113	3	رَسُولٌ
16	113	4	مِنْهُمْ
16	113	5	فَكَذَّبُوهُ
16	113	6	فَأَخَذَهُمُ
16	113	7	الْعَذَابُ
16	113	8	وَهُمْ
16	113	9	ظَالِمُونَ
16	114	1	فَكُلُوا
16	114	10	إِنْ
16	114	11	كُنْتُمْ
16	114	12	إِيَّاهُ
16	114	13	تَعْبُدُونَ
16	114	2	مِمَّا
16	114	3	رَزَقَكُمُ
16	114	4	اللَّهُ
16	114	5	حَلَالًا
16	114	6	طَيِّبًا
16	114	7	وَاشْكُرُوا
16	114	8	نِعْمَتَ
16	114	9	اللَّهِ
16	115	1	إِنَّمَا
16	115	10	لِغَيْرِ
16	115	11	اللَّهِ
16	115	12	بِهِ
16	115	13	فَمَنِ
16	115	14	اضْطُرَّ
16	115	15	غَيْرَ
16	115	16	بَاغٍ
16	115	17	وَلَا
16	115	18	عَادٍ
16	115	19	فَإِنَّ
16	115	2	حَرَّمَ
16	115	20	اللَّهَ
16	115	21	غَفُورٌ
16	115	22	رَحِيمٌ
16	115	3	عَلَيْكُمُ
16	115	4	الْمَيْتَةَ
16	115	5	وَالدَّمَ
16	115	6	وَلَحْمَ
16	115	7	الْخِنْزِيرِ
16	115	8	وَمَا
16	115	9	أُهِلَّ
16	116	1	وَلَا
16	116	10	حَرَامٌ
16	116	11	لِتَفْتَرُوا
16	116	12	عَلَى
16	116	13	اللَّهِ
16	116	14	الْكَذِبَ
16	116	15	إِنَّ
16	116	16	الَّذِينَ
16	116	17	يَفْتَرُونَ
16	116	18	عَلَى
16	116	19	اللَّهِ
16	116	2	تَقُولُوا
16	116	20	الْكَذِبَ
16	116	21	لَا
16	116	22	يُفْلِحُونَ
16	116	3	لِمَا
16	116	4	تَصِفُ
16	116	5	أَلْسِنَتُكُمُ
16	116	6	الْكَذِبَ
16	116	7	هَٰذَا
16	116	8	حَلَالٌ
16	116	9	وَهَٰذَا
16	117	1	مَتَاعٌ
16	117	2	قَلِيلٌ
16	117	3	وَلَهُمْ
16	117	4	عَذَابٌ
16	117	5	أَلِيمٌ
16	118	1	وَعَلَى
16	118	10	وَمَا
16	118	11	ظَلَمْنَاهُمْ
16	118	12	وَلَٰكِنْ
16	118	13	كَانُوا
16	118	14	أَنْفُسَهُمْ
16	118	15	يَظْلِمُونَ
16	118	2	الَّذِينَ
16	118	3	هَادُوا
16	118	4	حَرَّمْنَا
16	118	5	مَا
16	118	6	قَصَصْنَا
16	118	7	عَلَيْكَ
16	118	8	مِنْ
16	118	9	قَبْلُ
16	119	1	ثُمَّ
16	119	10	مِنْ
16	119	11	بَعْدِ
16	119	12	ذَٰلِكَ
16	119	13	وَأَصْلَحُوا
16	119	14	إِنَّ
16	119	15	رَبَّكَ
16	119	16	مِنْ
16	119	17	بَعْدِهَا
